1.04645 0.2866516729660562 0.006894588692762287 
1.05574 0.36843312858929383 0.006429358242691124 
1.06503 0.43492875274151543 0.005391491408056396 
1.07432 0.48182273610613013 0.00655688686774488 
1.08361 0.5269096546531571 0.0025073141639954345 
1.09391 0.5536101896166836 0.0033988360783386894 
1.10901 0.5916316248643656 0.0015591791267855954 
1.11455 0.6024280578051632 0.0008003941914803775 
1.11911 0.6097563307924936 0.0010289404977986913 
1.12416 0.6176880781268277 0.0008827402590724784 
1.12487 0.6184059142863325 0.0008085330181251416 
1.12922 0.6226522034252742 0.0017865874892261974 
1.13427 0.6320852634966933 0.0004090858409478232 
1.13519 0.6328672296959137 0.00048129592082726347 
1.13932 0.6364525008831614 0.0014479613046777455 
1.14437 0.6444393838616395 0.000366976776886411 
1.14551 0.64483949672049 0.0003592398757788445 
1.14943 0.6487823244817793 0.0008867562444637015 
1.15583 0.655519063363905 0.0004999539375439482 
1.15607 0.6558655034001828 0.0003089682327542792 
1.16546 0.6646641660706868 0.00020735334608591851 
1.16615 0.6655239107504062 0.0001592178082562731 
1.17486 0.6724135848297872 0.00020306274818188646 
1.17647 0.6739255989431485 0.00013748163758409425 
1.18425 0.6797419066480606 0.00012277604920293898 
1.19364 0.6855128371533431 0.0006041474930372137 
