1.00929 0.6283259484583633 0.018049138938705446 
1.01858 0.6917163073151676 0.021504037352697333 
1.02787 0.7629557928731242 0.023033726611774382 
1.03716 0.8566298834252701 0.02397165426678406 
1.04645 0.9204056039367844 0.012903098142713215 
1.05574 0.9521599833166574 0.009163950426556568 
1.06295 0.9639423325900429 0.009791943134697945 
1.06503 0.9697557757645957 0.004224564680184798 
1.07327 0.9787471172375556 0.0031476449719253685 
1.07432 0.9772940345016581 0.004660286890113123 
1.08359 0.9855027034967295 0.0021071042240840454 
1.08361 0.9855509388930214 0.0021276525836290074 
1.0929 0.9873331494167948 0.0019313643112446057 
1.09391 0.9880542727860805 0.0010767758025947048 
