1.04645 0.3656538534116195 0.004117009041967492 
1.05574 0.4272438960165251 0.0030776295116845816 
1.06503 0.4766031837951876 0.0027528340651966376 
1.07432 0.5108184395956368 0.0019556784778814954 
1.08361 0.5381880994366367 0.002298509440301197 
1.09391 0.5660500105575981 0.0012351662468058492 
1.10901 0.5973265548835176 0.0008171372934805962 
1.11455 0.6063181360571647 0.0007501956274570615 
1.11911 0.6136503370938953 0.0007673756153992402 
1.12416 0.620020710351684 0.0007047328948821344 
1.12487 0.6212130999268819 0.0006177130709423018 
1.12922 0.6283629084158021 0.0004804789818188333 
1.13427 0.6337441894333216 0.00038307271788415277 
1.13519 0.6335412500723059 0.0009581908185191583 
1.13932 0.639877529861137 0.00041183698349049635 
1.14437 0.6444008622376787 0.0006994267386323833 
1.14551 0.6458277076973509 0.0011278884984682533 
1.14943 0.6507557146011668 0.00024776923356132746 
1.15583 0.6564773817028527 0.0003395716835277256 
1.15607 0.6568304661704066 0.00030179547336696975 
1.16546 0.6654295352932472 0.00018741365702827474 
1.16615 0.6657786691133947 0.0002801380188983057 
1.17486 0.6731951338117231 0.00019192086303761828 
1.17647 0.6745598948860174 0.00014159696681998393 
1.18425 0.6803876195284042 0.00012271394570887513 
1.19364 0.6865723854449519 0.00015941846883618798 
