1.04645 0.11839417975927365 0.014827873894500162 
1.05574 0.2368299102674647 0.017363073856239634 
1.06503 0.3443022821840877 0.029101169621371117 
1.07432 0.4353812175148899 0.01207923537565496 
1.08361 0.4927004186133473 0.00891604628376689 
1.09391 0.5418636972294677 0.004503208837384651 
1.10901 0.5831515523600206 0.003196347749288038 
1.11455 0.595131949890645 0.0035303658852136235 
1.11911 0.604418724270023 0.002070666173613767 
1.12416 0.6156857745375781 0.0009045301118010488 
1.12487 0.6132502902859428 0.0044611682799294925 
1.12922 0.6231459730948267 0.000737765653877001 
1.13427 0.631237162224484 0.000533754699703316 
1.13519 0.632468019944543 0.0004437555918665492 
1.13932 0.6372542519128379 0.0003731491422734312 
1.14437 0.6431733360963989 0.00031930611825970324 
1.14551 0.6445405975876515 0.00042330268001549695 
1.14943 0.6475624291184546 0.0007900182494261003 
1.15583 0.6549425600525897 0.0003469892683219439 
1.15607 0.6496605936227805 0.005209453704303221 
1.16546 0.664016718860922 0.00028742664960636086 
1.16615 0.6648227765099043 0.00020384746249930638 
1.17486 0.670877174342784 0.0008034477941804786 
1.17647 0.6731884500367674 0.00025561326877601134 
1.18425 0.6794658161159424 0.00015589810615635187 
1.19364 0.6860256512287414 0.00023508747244345877 
